local_id,source_key,title,authors,first_author,year,doi,pmid,pmcid,arxiv,venue,volume,issue,pages,publisher,lang,url,confidence,status,provenance,last_checked,parents,abstract,keywords,open_access,doc_type,hit_openalex,hit_crossref,hit_semanticscholar,match_strategy,winner_source,field_sources,filled_by_source_counts,resolver_notes
A001,manualforthestatetraitanxietyinventory,Manual for the State-Trait Anxiety Inventory,Charles D. Spielberger; Richard L. Gorsuch; Robert E. Lushene,Charles D. Spielberger,1970.0,https://openalex.org/W1607171655,,,,,,,,,en,,0.9,resolved,openalex,2026-08-16T22:28:34Z,X001,"The STAI serves as an indicator of two types of anxiety, the state and trait anxiety, and measure the severity of the overall anxiety level.The STAI, which is appropriate for those who have at least a sixth grade reading level, contains four-point Likert items. The instrument is divided into two sections, each having twenty questions. Approximately 15 minutes are required for adults to complete the both STAI. The number on the scale is positively correlated to the anxiety related to in the question.",Anxiety; Likert scale; State-Trait Anxiety Inventory; Psychology; Trait; Clinical psychology; Trait anxiety; Psychiatry; Developmental psychology; Computer science; Programming language,False,article,True,False,False,title,openalex,"{'doi': 'openalex', 'lang': 'heuristic'}","{'openalex': 1, 'heuristic': 1}",X001.R000 resolved | hits:OA | winner:openalex | filled:doi:OP; lang:HE | missing:-
A230,motherchildconcordanceforpainlocationinapediatricchronicpainsample,Mother-child concordance for pain location in a pediatric chronic pain sample,Lindsay F. Schwartz; Laura C. Seidman; Lonnie K. Zeltzer; Jennie C.I. Tsao,Lindsay F. Schwartz,2013.0,https://openalex.org/W2410925823,https://pubmed.ncbi.nlm.nih.gov/26413192,,,,,,,,en,,0.9,resolved,openalex,2026-08-16T22:31:26Z,X006,"Body maps have long been used to assess pain location in adult and pediatric chronic pain patients. Assessing agreement between parent and child reports of pain location using such maps may help establish a unified picture of children's pain experience. However, few studies have examined the extent of agreement between mothers and children on the location of the child's pain. Using kappa coefficients and other determinants of the magnitude of kappa we assessed mother-child concordance in pain location using body maps with 21 standardized areas in 41 children with chronic pain (65.9% female, mean age = 14.60) and their mothers. The highest level of agreement was found for the abdominal region; agreement for the head region was moderate and not superior to the other body areas. Approximately half of the body map areas yielded poor to fair mother-child agreement, while the other half yielded moderate or better agreement. There was more agreement between mothers and sons than between mothers and daughters on the total number of body areas considered painful, but there were no effects of pubertal status, race, and ethnicity on agreement. Our results are consistent with previous studies indicating that parent assessments of children's pain do not necessarily mimic their child's report. Future research should test additional psychosocial factors that may contribute to parent-child discordance regarding the location of the child's pain.",Concordance; Psychosocial; Medicine; Chronic pain; Kappa; Cohen's kappa; Pediatrics; Physical therapy; Psychiatry; Internal medicine; Linguistics; Philosophy,True,article,True,False,False,title,openalex,"{'doi': 'openalex', 'lang': 'heuristic'}","{'openalex': 1, 'heuristic': 1}",X006.R000 resolved | hits:OA | winner:openalex | filled:doi:OP; lang:HE | missing:-
A231,1011552014390368,Pubertal Status Moderates the Association between Mother and Child Laboratory Pain Tolerance,Jennie C.I. Tsao; Ning Li; Delana M. Parker; Laura C. Seidman; Lonnie K. Zeltzer,Jennie C.I. Tsao,2014.0,10.1155/2014/390368,https://pubmed.ncbi.nlm.nih.gov/24367794,,,Pain Research and Management,19,1,23-29,Wiley,en,https://doi.org/10.1155/2014/390368,0.9,resolved,openalex,2026-08-16T22:31:27Z,X006,"BACKGROUND: There is limited information regarding the relationship between parent and child responses to laboratory pain induction in the absence of experimental manipulation. OBJECTIVES: To assess the association between responses to cold and pressure pain tasks in 133 nonclinical mothers and children (mean age 13.0 years; 70 girls), and the moderating effects of child sex and pubertal status on these mother-child relationships. METHODS: Mothers and children independently completed the cold and pressure pain tasks. Multiple linear regression analyses examined the association between mothers' and children's laboratory pain responses. The moderating effects of child sex and pubertal status were tested in the linear models by examining the interaction among mother laboratory pain responses, and child sex and pubertal status. RESULTS: Mothers' cold pain anticipatory anxiety and pressure pain intensity were associated with children's pressure pain anticipatory anxiety. Mothers' pressure pain tolerance was associated with children's pain tolerance for both the cold and pressure pain tasks. Mothers' cold pain tolerance was associated with children's pressure pain tolerance. Pubertal status moderated two of the three significant mother-child pain tolerance relationships, such that the associations held for early pubertal but not for late pubertal children. Sex did not moderate mother-child pain associations. CONCLUSIONS: The results indicate that mother-child pain relationships are centred primarily on pain avoidance behaviour, particularly among prepubertal children. These findings may inform interventions focused on pain behaviours, with a particular emphasis on mothers of prepubertal children, to reduce acute pain responses in their children.",Pain tolerance; Association (psychology); Anxiety; Pain catastrophizing; Psychological intervention; Psychology; Clinical psychology; Medicine; Developmental psychology; Chronic pain; Threshold of pain; Physical therapy,True,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X006.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A232,1021236ada106978,Power Spectrum Analysis of Heart Rate Fluctuation: A Quantitative Probe of Beat-to-Beat Cardiovascular Control,S. Akselrod; David Gordon; F. Andrew Ubel; Daniel C. Shannon; A. Clifford Barger,S. Akselrod,1981.0,10.21236/ada106978,,,,,,,,Defense Technical Information Center,en,https://doi.org/10.21236/ada106978,0.9,resolved,openalex,2026-08-16T22:31:27Z,X006,,Beat (acoustics); Heart rate; Heart beat; Spectral analysis; Spectral density; Cardiology; Internal medicine; Acoustics; Computer science; Blood pressure; Medicine; Physics,False,report,True,True,False,doi,,"{'publisher': 'crossref', 'url': 'crossref', 'lang': 'heuristic'}","{'crossref': 2, 'heuristic': 1}","X006.R000 resolved | hits:OA,CR | winner:- | filled:lang:HE | missing:abstract"
A233,101023bjoba00000074550853994,"Multidimensional Assessment of Emotion Regulation and Dysregulation: Development, Factor Structure, and Initial Validation of the Difficulties in Emotion Regulation Scale",Kim L. Gratz; Lizabeth Roemer,Kim L. Gratz,2003.0,10.1023/b:joba.0000007455.08539.94,,,,Journal of Psychopathology and Behavioral Assessment,26,1,41-54,Springer Science and Business Media LLC,en,https://doi.org/10.1023/b:joba.0000007455.08539.94,0.9,resolved,openalex,2026-08-16T22:31:31Z,X008,"Given recent attention to emotion regulation as a potentially unifying function of diverse symptom presentations, there is a need for comprehensive measures that adequately assess difficulties in emotion regulation among adults. This paper (a) proposes an integrative conceptualization of emotion regulation as involving not just the modulation of emotional arousal, but also the awareness, understanding, and acceptance of emotions, and the ability to act in desired ways regardless of emotional state; and (b) begins to explore the factor structure and psychometric properties of a new measure, the Difficulties in Emotion Regulation Scale (DERS). Two samples of undergraduate students completed questionnaire packets. Preliminary findings suggest that the DERS has high internal consistency, good test–retest reliability, and adequate construct and predictive validity.",Psychology; Conceptualization; Construct validity; Construct (python library); Scale (ratio); Arousal; Internal consistency; Reliability (semiconductor); Emotional regulation; Cognitive psychology; Exploratory factor analysis; Predictive validity,False,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref', 'abstract': 'unpaywall'}","{'crossref': 7, 'unpaywall': 1}","X008.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR; abstract:UN | missing:-"
A234,101007s1086901393087,"Moderation in Management Research: What, Why, When, and How",Jeremy Dawson,Jeremy Dawson,2013.0,10.1007/s10869-013-9308-7,,,,Journal of Business and Psychology,29,1,1-19,Springer Science and Business Media LLC,en,https://doi.org/10.1007/s10869-013-9308-7,0.9,resolved,openalex,2026-08-16T22:31:33Z,X008,"Many theories in management, psychology, and other disciplines rely on moderating variables: those which affect the strength or nature of the relationship between two other variables. Despite the near-ubiquitous nature of such effects, the methods for testing and interpreting them are not always well understood. This article introduces the concept of moderation and describes how moderator effects are tested and interpreted for a series of model types, beginning with straightforward two-way interactions with Normal outcomes, moving to three-way and curvilinear interactions, and then to models with non-Normal outcomes including binary logistic regression and Poisson regression. In particular, methods of interpreting and probing these latter model types, such as simple slope analysis and slope difference tests, are described. It then gives answers to twelve frequently asked questions about testing and interpreting moderator effects.",Moderation; Psychology; Industrial and organizational psychology; Social psychology; Econometrics; Logistic regression; Regression analysis; Cognitive psychology; Statistics; Mathematics,False,article,True,True,True,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref', 'abstract': 'unpaywall'}","{'crossref': 7, 'unpaywall': 1}","X008.R000 resolved | hits:OA,CR,S2 | winner:- | filled:venue:CR; lang:CR; abstract:UN | missing:-"
A235,101016jcmpb201307024,Kubios HRV – Heart rate variability analysis software,Mika P. Tarvainen; Juha‐Pekka Niskanen; Jukka A. Lipponen; Perttu Ranta-aho; Pasi A. Karjalainen,Mika P. Tarvainen,2013.0,10.1016/j.cmpb.2013.07.024,https://pubmed.ncbi.nlm.nih.gov/24054542,,,Computer Methods and Programs in Biomedicine,113,1,210-220,Elsevier BV,en,https://doi.org/10.1016/j.cmpb.2013.07.024,0.9,resolved,openalex,2026-08-16T22:31:35Z,X008,"Кваліфікаційна робота присвячена розробці інформаційної технології аналізу серцевого ритму на основі даних фітнес сенсорів.
В роботі розглядається архітектура та впровадження веб-інструменту для аналізу варіабельності серцевого ритму.
По-перше, цей проект висвітлює необхідність аналізу варіабельності серцевого ритму. Тоді закладіть основи необхідності ефективного інструменту аналізу, доступного для всіх.
По-друге, детально вивчається архітектура веб-програми. Додаток реалізовано з дизайном шаблону, який є варіантом контролера моделі-перегляду. Для ефективності та продуктивності аналіз варіабельності серцевого ритму виконується асинхронно з використанням черги завдань. Система також надає послугу REST для даних GET та POST.
Нарешті, результати використання програми представлені з точки зору користувача веб-браузера.",Computer science; Software; Heart rate variability; ASCII; Graphical user interface; MATLAB; Data mining; Real-time computing; Operating system; Heart rate; Blood pressure; Radiology,True,article,True,True,True,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref', 'abstract': 'unpaywall'}","{'crossref': 7, 'unpaywall': 1}","X008.R000 resolved | hits:OA,CR,S2 | winner:- | filled:venue:CR; lang:CR; abstract:UN | missing:-"
A236,101093sleep155461,Automatic Sleep/Wake Identification From Wrist Activity,Roger J. Cole; Daniel F. Kripke; William Gruen; Daniel J. Mullaney; J. Christian Gillin,Roger J. Cole,1992.0,10.1093/sleep/15.5.461,https://pubmed.ncbi.nlm.nih.gov/1455130,,,Sleep,15,5,461-469,Oxford University Press (OUP),en,https://doi.org/10.1093/sleep/15.5.461,0.9,resolved,openalex,2026-08-16T22:31:37Z,X008,"The purpose of this study was to develop and validate automatic scoring methods to distinguish sleep from wakefulness based on wrist activity. Forty-one subjects (18 normals and 23 with sleep or psychiatric disorders) wore a wrist actigraph during overnight polysomnography. In a randomly selected subsample of 20 subjects, candidate sleep/wake prediction algorithms were iteratively optimized against standard sleep/wake scores. The optimal algorithms obtained for various data collection epoch lengths were then prospectively tested on the remaining 21 subjects. The final algorithms correctly distinguished sleep from wakefulness approximately 88% of the time. Actigraphic sleep percentage and sleep latency estimates correlated 0.82 and 0.90, respectively, with corresponding parameters scored from the polysomnogram (p < 0.0001). Automatic scoring of wrist activity provides valuable information about sleep and wakefulness that could be useful in both clinical and research applications.",Polysomnogram; Wakefulness; Polysomnography; Actigraphy; Sleep (system call); Sleep onset; Wrist; Sleep Stages; Physical medicine and rehabilitation; Medicine; Activity monitor; Physical therapy,True,article,True,True,False,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref'}",{'crossref': 7},"X008.R000 resolved | hits:OA,CR | winner:- | filled:venue:CR; lang:CR | missing:-"
A237,101038mp200865,A neural model of voluntary and automatic emotion regulation: implications for understanding the pathophysiology and neurodevelopment of bipolar disorder,Mary L. Phillips; Cecile D. Ladouceur; Wayne C. Drevets,Mary L. Phillips,2008.0,10.1038/mp.2008.65,https://pubmed.ncbi.nlm.nih.gov/18574483,,,Molecular Psychiatry,13,9,833-857,Springer Science and Business Media LLC,en,https://doi.org/10.1038/mp.2008.65,0.9,resolved,openalex,2026-08-16T22:31:37Z,X008,"The ability to regulate emotions is an important part of adaptive functioning in society. Advances in cognitive and affective neuroscience and biological psychiatry have facilitated examination of neural systems that may be important for emotion regulation. In this critical review we first develop a neural model of emotion regulation that includes neural systems implicated in different voluntary and automatic emotion regulatory subprocesses. We then use this model as a theoretical framework to examine functional neural abnormalities in these neural systems that may predispose to the development of a major psychiatric disorder characterized by severe emotion dysregulation, bipolar disorder.",Bipolar disorder; Psychology; Neural system; Neuroscience; Cognition; Neuroplasticity; Cognitive psychology; Cognitive science,True,article,True,True,True,doi,,"{'venue': 'crossref', 'volume': 'crossref', 'issue': 'crossref', 'pages': 'crossref', 'publisher': 'crossref', 'url': 'crossref', 'lang': 'crossref', 'abstract': 'unpaywall'}","{'crossref': 7, 'unpaywall': 1}","X008.R000 resolved | hits:OA,CR,S2 | winner:- | filled:venue:CR; lang:CR; abstract:UN | missing:-"
